Song Title,Artists,BPM,Comments,Length
"On Our Own","Bobby Brown","101","80s RNB- A Sides/HH","4:54"

"One Nation Under A Grove (Class Edit)","Funkadelic","122","80s RNB- B+Sides/Club","5:00"

"Operator (Class Edit)","Midnight Star","120","80s RNB- A Sides/Soul","3:40"

"Opposites Attract","Paula Abdul","118","80s RNB- A Sides/Pop","4:25"

"Outstanding (Original 12")","The Gap Band","99","80s RNB- A Sides/Soul","6:19"

"P.Y.T. (Pretty Young Thing)","Michael Jackson","127","80s RNB- A Sides/Pop/MensSports","3:59"

"Paradise","Sade","99","80s RNB- A Sides/Pop","3:37"

"Part-Time Lover (4 phrase doubletime)","Stevie Wonder","87","80s RNB- A Sides/Pop","3:43"

"Party All The Time","Eddie Murphy","134","80s RNB- A Sides/Pop/MensSports","5:18"

"Party Train (Dj Cut 2022 OK)","The Gap Band","128","80s RNB- A Sides/Soul","4:57"

"Party Your Body","Stevie B","123","80s High Energy/RNB- B+Sides","4:29"

"Partyman","Prince & the Revolution","117","80s RNB- A Sides/Pop","3:12"

"Pass the Dutchie (Doubletime)","Musical Youth","150","80s RNB- A Sides/Pop/MensSports","3:27"

"Piece of My Heart","Tara Kemp","102","80s RNB- B Sides","3:48"

"Play at Your Own Risk (Remastered 12" Vocal Version)","Planet Patrol","126","80s High Energy/RNB- B+Sides","7:52"

"Point of No Return (X-posed)","X-posed","120","80s High Energy/A+Sides","7:04"

"Point of No Return (Nu Shooz)[Dj Cut 2025]","Nu Shooz","109","80s High Energy/A+Sides","4:18"

"Poison (Dj Cut 2026)","Bell Biv DeVoe","111.840000","80s RNB- A Sides/HH","4:40"

"Pop Life (Dj Cut 2024 OK) ","Prince & the Revolution","100","80s RNB- A Sides/Soul","3:36"

"Popcorn Love","New Edition","103","80s RNB- A Sides/HH/Soul","4:52"

"Pump Up The Volume","MARRS","113","80s RNB- A Sides/HH","3:58"

"Put Your Mouth On Me","Eddie Murphy","100","80s RNB- B Sides","4:05"

"Raid","Lakeside","107","80s RNB- B Sides","6:56"

"Rainforrest","Paul Harcastle","119","80s High Energy/A+Sides","4:26"

"Raspberry Beret","Prince & the Revolution","120","80s RNB- A Sides/Pop","3:32"

"Real Love","Jody Whatley","109","80s RNB- A Sides/HH","4:21"

"Remember Summer Day (Japan)","Anri","96","80s International","4:56"

"Remind Me","Patrice Rushen","91","80s RNB- B Sides","5:17"

"Rescue Me - Al B. Sure!","Al B. Sure!","101","80s RNB- A Sides/HH","3:56"

"Rhythm Nation","Janet Jackson","109","80s RNB- A Sides/HH/Pop/WMSport","5:58"

"Rhythm Of The Night","El DeBarge","116","80s RNB- A Sides/Pop","3:50"

"Risin' to the Top (7")","Keni Burke","95","80s RNB- B Sides","3:43"

"Rock Steady","The Whispers","116","80s RNB- A Sides/Soul","4:50"

"Rockit","Herbie Hancock","111","80s High Energy/A+Sides","5:25"

"Romancing The Stone","Eddy Grant","145","80s RNB- A Sides/Pop","4:50"

"Roses Are Red (Class Edit)","Mac Band","109","80s RNB- B Sides","6:07"

"'Round and 'Round (Merry Go ' Round of Love)","Guy","107","80s RNB- A Sides/HH","4:17"

"Rub You The Right Way","Johnny Gill","111","80s RNB- A Sides/HH","5:33"

"Rumors","Timex Social Club","107","80s RNB- A Sides/HH","4:49"

"Running Away (Dj Cut 2026) [From The Top]","Maze Feat. Frankie Beverly","121.460000","                            ","6:17"

"Running Away (Dj Special 2025)","Maze Feat. Frankie Beverly","121.460000","80s RNB- B Sides/Soul","6:02"

"Running With The Night","Lionel Richie","120","80s RNB- A Sides/Pop","6:02"

"Same Ole Love (365 Days A Week)","Anita Baker","96","80s RNB- B Sides","4:02"

"Saturday Love","Cherrelle feat Alexander O'neal","116","80s RNB- B Sides","4:58"

"Say It's Gonna Rain (Radio Edit)","Will To Power","124","80s High Energy/A+Sides","4:15"

"Say, Say, Say","Paul McCartney & Michael Jackson","117","80s RNB- A Sides/Pop","3:53"

"Secret Rendezvous (class edit)","Karyn White","112","80s RNB- B Sides","5:38"

"Sending All My Love","Linear","104","80s High Energy/RNB- B+Sides","3:54"

"Sending All My Love","Tolga","106","80s High Energy/RNB- B+Sides","4:10"

"Sex Shooter (class edit)","Apollonia 6","120","80s RNB- A Sides/Soul","7:00"

"Sexomatic","The Bar-Kays","113","80s RNB- B Sides","5:20"

"Shake It Up Tonight","Cheryl Lynn","121","80s RNB- B Sides","5:42"

"Shake You Down","Gregory Abbott","95","80s RNB- B Sides","4:09"

"Shake Your Pants","Cameo","124","80s RNB- B Sides","6:22"

"She Works Hard For The Money 1983","Donna Summer","136","80s RNB- A Sides/Pop","4:08"

"She's a Bad Mama Jama","Carl Carlton","114","80s RNB- A Sides/Soul","3:58"

"She's Strange","Cameo","109","80s RNB- A Sides/Soul","6:40"

"Show Me","The Cover Girls","113","80s High Energy/A+Sides","3:47"

"Sign Your Name Across My Heart","Terence Trent D'Arby","109","80s RNB- B Sides","4:38"

"Silent Morning","Noel","116","80s High Energy/RNB- B+Sides","7:01"

"Sincerely Yours","Sweet Sensation","111","80s High Energy/RNB- B+Sides","4:52"

"Single Life","Cameo","111","80s RNB- A Sides/Soul","6:34"

"Sisters Are Doin' It For Themselves","Eurythmics","136","80s RNB- A Sides/Soul","4:56"

"Slow Down ","Loose Ends","103","80s RNB- B Sides","5:03"

"Slow Hand","The Pointer Sisters","111","80s RNB- B Sides","3:52"

"Smooth Criminal (Dj Special 2025)","Michael Jackson","118","80s RNB- A Sides/Pop/MensSports","4:11"

"So Emotional","Whitney Houston","119","80s RNB- A Sides/Pop/WMSport","4:37"

"So Ruff So Tuff ","Zapp & Roger","111","80s RNB- A Sides/Soul","3:34"

"So You Like What You See (Dj Cut 2025)","Samuelle","101","80s RNB- B+Sides/Club","4:56"

"Solid As A Rock (Dj Cut)","Ashford and Simpson","101","80s RNB- B Sides","4:58"

"Somebody's Watching Me","Rockwell","124","80s RNB- A Sides/Pop","5:01"

"Something Just Ain't Right","Keith Sweat","106","80s RNB- A Sides/HH","5:14"

"Spring Love (Come Back to Me)","Stevie B.","118","80s High Energy/A+Sides","5:59"

"Spring Love","Steve B.","117","80s High Energy/RNB- B+Sides","5:05"

"Square Biz (Dj Cut 2025) 2.0","Teena Marie","111","80s RNB- A Sides/Soul","6:39"

"State of Shock [Dance Mix]","The Jacksons","122","80s RNB- B+Sides/Club","5:40"

"State Of The World (Edit)","Janet Jackson","112","80s RNB- A Sides/HH/Pop","4:17"

"Stay With Me Tonight","Jeffrey Osborne","120","80s RNB- A Sides/Pop","5:50"

"Steppin' Out - Joe Jackson (doubletime)","Joe Jackson","80","80s RNB- B Sides","4:19"

"Steppin' Out","Kool & the Gang","116","80s RNB- B+Sides/Club","4:56"

"Stir It Up (From "Beverly Hills Cop" Soundtrack)","Patti LaBelle","104","80s RNB- B+Sides/Club","3:37"

"Stomp! (Dj Cut 2025)","The Brothers Johnson","119","80s RNB- A Sides/Soul","4:13"

"Stop to Love","Luther Vandross","143","80s RNB- B+Sides/Club","4:23"

"Straight Up (Dj Cut 2025)","Paula Abdul","95","80s RNB- A Sides/Pop","4:31"

"Street Corner (Bonus Track)","Ashford & Simpson","110","80s RNB- B Sides","4:38"

"Street Life","Randy Crawford","107","80s RNB- B Sides","4:17"

"Strokin (Original) (8ct looper)","Clarence Carter","115","80s RNB- B Sides","4:44"

"Strut","Sheena Easton","114","80s RNB- A Sides/Pop/WMSport","4:00"

"Suavecito (Short Version)","Malo","113","80s RNB- A Sides/Soul","3:26"

"Sugar Walls","Sheena Easton","126","80s RNB- A Sides/Pop","4:01"

"Summergirls","Dino","121","80s High Energy/RNB- B+Sides","6:17"

"Summertime, Summertime","Nocera","116","80s High Energy/A+Sides","5:59"

"Super Freak","Rick James","131","80s RNB- A Sides/Pop","3:25"

"Sweat (A La La La La Long) [Cold Start]","Inner Circle","86","80s Reggae-International/Pop","3:46"

"Sweat (A La La La La Long)[Dj Cut 2025]","Inner Circle","86","80s Reggae-International/Pop","4:06"

"Sweet Sensation","Stephanie Mills","109","80s RNB- B Sides","6:27"

"Take It While It's Hot","Sweet Sensation","117","80s High Energy/RNB- B+Sides","5:00"

"Take Me With U","Prince & the Revolution","121","80s RNB- A Sides/Pop","3:54"

"Take My Heart (You Can Have It If You Want It) (111 bpm)","Kool & The Gang","111","80s RNB- B+Sides/Club","3:49"

"Take Your Time","S.O.S Band","119","80s RNB- A Sides/Soul","7:45"

"Talkin' Out The Side Of Your Neck","Cameo","88","80s RNB- B Sides","4:09"

"Teddy's Jam (Dj Cut 2025)","Guy","104","80s RNB- A Sides/HH","3:37"

"Telephone Bill (Dj Cut Special 2025)","Johnny "Guitar" Watson","110","80s RNB- A Sides/Soul","5:01"

"Tell It to My Heart (Dj Cut 2025)","Taylor Dayne","118","80s High Energy/A+Sides","3:46"

"Tell Me I'm Not Dreaming (Too Good to Be True)","Jermaine Jackson duet with Michael Jackson","108","80s RNB- B Sides","4:27"

"That Girl","Stevie Wonder","107","80s RNB- B Sides","5:12"

"The Beat Goes On (Orbit) Pt. 1","Orbit","126","80s High Energy/RNB- B+Sides","5:21"

"The Beat Goes On (Orbit) Pt.2","Orbit","126","80s High Energy/RNB- B+Sides","5:07"

"The Best","Tina Turner","104","80s RNB- B Sides","5:33"

"The Bird (Dj Cut 2025)","The Time","127","80s RNB- A Sides/Soul/MensSports","6:38"

"The Blues","Tony! Toni! Toné!","102","80s RNB- A Sides/HH","4:08"

"The Glamorous Life [Club Edit]","Sheila E.","127","80s RNB- A Sides/Soul/WMSport","6:38"

"The Glow of Love (LP Version)","Change","118","80s RNB- B Sides","6:15"

"The Lover In Me","Sheena Easton","115.450000","80s RNB- B Sides","5:01"

"The Men All Pause (class edit)","Klymaxx","120","80s RNB- A Sides/Soul","4:00"

"The Oak Tree","The Time","118","80s RNB- B Sides","7:22"

"The Other Woman","Ray Parker, Jr.","125","80s RNB- B Sides","4:06"

"The Party's Just Begun (Aud Remaster)","Freestyle","126","80s High Energy/A+Sides","6:33"

"The Pleasure Principle","Janet Jackson","116","80s RNB- A Sides/HH/Pop","4:13"

"The Rain","Oran "Juice" Jones","108","80s RNB- A Sides/HH/Soul","5:09"

"The Sweetest Taboo","Sade","91","80s RNB- A Sides/Pop","4:25"

"The Walk (Class Edit)","The Time","115","80s RNB- B+Sides/Club","4:33"

"The Way That You Love Me","Paula Abdul","120","80s RNB- A Sides/Pop","5:23"

"Way You Love Me","Karyn White","105","80s RNB- A Sides/HH","3:45"

"The Way You Make Me Feel (Dj Cut 2025)","Michael Jackson","114","80s RNB- A Sides/Pop/MensSports","4:55"

"The Word is Out","Jermaine Stewart","116","80s RNB- A Sides/Soul","6:49"

"Theme From The Black Hole","Parliament","110","80s RNB- A Sides/Soul","4:40"

"They're Playing Our Song","Trinere","124","80s High Energy/A+Sides","4:18"

"This Place Hotel","The Jacksons","96","80s RNB- B Sides","5:44"

"Thriller (Dj Cut 2025)","Michael Jackson","118","80s RNB- A Sides/Pop","5:30"

"Thriller From (Cold Start)","Michael Jackson","118","80s RNB- A Sides/Pop","5:59"

"'Til My Baby Comes Home","Luther Vandross","140","80s RNB- B+Sides/Club","5:32"

"Together Forever","Lisette Melendez","118","80s High Energy/RNB- B+Sides","5:42"

"Tommorrow People (Dj Special 2022)","Ziggy Marley & the Melody Makers","95","80s Reggae/Pop","3:37"

"Tom's Diner","Suzanne Vega/The DNA Disciples","99","80s RNB- B Sides","3:48"

"Tonight","Kool & The Gang","121","80s RNB- A Sides/Soul","3:51"

"Torture","The Jacksons","131","80s RNB- B Sides","4:51"

"Tour De France (Radio Version)","Kraftwerk","132","80s High Energy/A+Sides","3:10"

"Trapped (12" Vocal Mix)","Colonel Abrams","115","80s RNB- B Sides","6:28"

"Trommeltanz (Din Daa Daa)","George Kranz","123","80s RNB- A Sides/HH","6:22"

"Turn Your Love Around (Dj Cut 2025)","George Benson","103","80s RNB- A Sides/Soul","4:06"

"Two Of Hearts (dj Cut 2022)","Stacy Q","130","80s High Energy/A+Sides","3:40"

"Two To Make It Right","Seduction","114","80s High Energy/A+Sides","4:42"

"U Got The Look (Boost)","Prince & the Revolution","122","80s RNB- A Sides/Pop","3:42"

"Unfaithful","Full Force","120","80s RNB- A Sides/HH","4:20"

"Upside Down (Dj Special 2025)","Diana Ross","108","80s RNB- A Sides/Pop","4:08"

"Uptown","Prince & the Revolution","126","80s RNB- A Sides/Soul","4:09"

"Victory","Kool & The Gang","123","80s RNB- B Sides","4:35"

"Walk The Dinosaur","Was (Not Was)","115","80s RNB- A Sides/Pop","4:22"

"Walking Into Sunshine ","Central Line","112","80s RNB- A Sides/Soul","3:49"

"Wanna Be Startin' Somethin'","Michael Jackson","122","80s RNB- A Sides/Pop/MensSports","6:03"

"Wanna Get With You (Dj Cut 2026)","Guy","110","80s RNB- A Sides/HH","4:40"

"Watching You","Slave","110","80s RNB- A Sides/Soul","4:42"

"We Are One (Remastered) [feat. Frankie Beverly]","Maze Feat. Frankie Beverly","96","80s RNB- B Sides","6:31"

"We Don't Have To Take Our Clothes Off (cue 12.1 and 20.0)","Jermaine Stewart","122","80s RNB- A Sides/Soul","4:07"

"West Coast Poplock","Ronnie Hudson","113","80s RNB- B+Sides/Club","5:27"

"West End Girls","Pet Shop Boys","113","80s High Energy/A+Sides","3:59"

"Wet My Whistle(Remaster)","Midnight Star","112","80s RNB- B Sides","3:48"

"What Have You Done for Me Lately?","Janet Jackson","114","80s RNB- A Sides/HH/Pop","4:44"

"What's Love Got To Do With It (Cold Start)","Tina Turner","98","80s RNB- A Sides/Pop","3:49"

"What's Love Got To Do With It (Dj Cut 2026)","Tina Turner","98","80s RNB- A Sides/Pop","4:08"

"When Doves Cry","Prince & the Revolution","126","80s RNB- A Sides/Pop","5:53"

"When I Hear Music","Debbie Deb","125","80s High Energy/A+Sides","7:10"

"When I Think of You","Janet Jackson","116","80s RNB- A Sides/HH/Pop","3:55"

"When She Was My Girl (8ct looper)","The Four Tops","100","80s RNB- B Sides","3:17"

"When The Going Gets Tough (122)","Billy Ocean","122","80s RNB- A Sides/Pop","4:11"

"White Horse","Laid Back","123","80s RNB- A Sides/Pop","3:49"

"Who s Johnny","El Debarge","110","80s RNB- A Sides/Pop","4:11"

"Whos Zoomin Who","Aretha Franklin","109","80s RNB- B Sides","4:42"

"Why You Treat Me So Bad","Club Nouveau","99","80s RNB- B Sides","5:08"

"Wide Receiver (Class Edit)","Michael Henderson","125","80s RNB- B+Sides/Club","4:20"

"Wishing Well (Dj Special 2022 OK)","Terence Trent D'Arby","104","80s RNB- A Sides/Pop","3:33"

"Word Up!","Cameo","116","80s RNB- A Sides/Soul/MensSports","4:18"

"Yamo Be There","Michael McDonald","117","80s RNB- A Sides/Pop","4:23"

"You and I","Rick James","119","80s RNB- B+Sides/Club","8:03"

"You Are in My System","The System","108","80s RNB- B Sides","6:04"

"You Are My Lady (Aud Remaster)","Luther Vandross","91","80s RNB- B Sides","4:44"

"You Are","Lionel Richie","112","80s RNB- B Sides","4:07"

"You Can Call Me Crazy","Guy","109","80s RNB- A Sides/HH","3:57"

"You Don't Have To Worry","En Vogue","104","80s RNB- A Sides/HH","3:48"

"You Dropped a Bomb on Me","The Gap Band","125","80s RNB- A Sides/Soul","5:14"

"You Make Love Like Springtime","Teena Marie","110","80s RNB- B Sides","4:59"

"You're the One for Me","D Train","120","80s RNB- B+Sides/Club","4:13"

